label,CMID,CMName,long,lat
"""ETHNICITY""","""SM458427""","""Wiri""",148.7038,-21.2986
"""ETHNICITY""","""SM458428""","""Ngaro""",148.9347,-20.2955
"""ETHNICITY""","""SM458429""","""Dhanggati / Dunghutti^""",152.4169,-30.9064
"""ETHNICITY""","""SM458430""","""Gudjal""",145.436,-19.7075
"""ETHNICITY""","""SM458431""","""Bindal""",147.1106,-19.5636
"""ETHNICITY""","""SM458432""","""Yuru""",147.6746,-19.8272
"""ETHNICITY""","""SM458433""","""Ganulu""",149.011,-23.6554
"""ETHNICITY""","""SM458434""","""Mandalgu""",149.3824,-24.466
"""ETHNICITY""","""SM458435""","""Yugarabul""",153.0253,-27.2776
"""ETHNICITY""","""SM458436""","""Ngarbal""",151.7815,-29.5278
"""ETHNICITY""","""SM458438""","""Burrgati""",151.9407,-30.4224
"""ETHNICITY""","""SM458440""","""Birihn""",152.8589,-29.048
"""ETHNICITY""","""SM458441""","""Casino language""",152.9874,-28.854
"""ETHNICITY""","""SM458443""","""Nyangbal""",153.4218,-28.9215
"""ETHNICITY""","""SM458444""","""Mununjali""",152.9147,-28.1265
"""ETHNICITY""","""SM458445""","""Nerang Creek""",153.2408,-28.0826
"""ETHNICITY""","""SM458446""","""Nganduwal""",153.3036,-28.3516
"""ETHNICITY""","""SM458447""","""Ngarahgwal""",153.3279,-27.8861
"""ETHNICITY""","""SM458448""","""Baanbay""",152.1111,-30.059
"""ETHNICITY""","""SM458449""","""Wehlubal""",152.5518,-29.2244
"""ETHNICITY""","""SM458450""","""Wapabara""",150.9668,-23.1914
"""ETHNICITY""","""SM458451""","""Rakiwara""",150.7807,-23.0692
"""ETHNICITY""","""SM458452""","""Karunbara""",150.1,-23.5321
"""ETHNICITY""","""SM458453""","""Gambalamam""",152.6715,-30.3784
"""ETHNICITY""","""SM458454""","""Dungibara""",152.5522,-27.201
"""ETHNICITY""","""SM458455""","""Garumngar""",152.6951,-27.353
"""ETHNICITY""","""SM458456""","""Wuli Wuli""",150.6356,-25.3033
"""ETHNICITY""","""SM458457""","""Yunggaya""",153.2158,-29.4638
"""ETHNICITY""","""SM458458""","""Nalbo""",152.8859,-26.7693
"""ETHNICITY""","""SM458459""","""Marbal""",151.8741,-29.1135
"""ETHNICITY""","""SM458460""","""Ngarabal""",152.6829,-29.4857
"""ETHNICITY""","""SM458465""","""Warluwarra^""",138.4286,-21.7622
"""ETHNICITY""","""SM458467""","""Ayerrerenge""",137.4154,-21.3938
"""ETHNICITY""","""SM458468""","""Bularnu""",138.2747,-20.6567
"""ETHNICITY""","""SM458469""","""Kalkatungu / Kalkadoon""",139.89,-20.8865
"""ETHNICITY""","""SM458470""","""Indjilandji""",137.4624,-19.3271
"""ETHNICITY""","""SM458471""","""Wakabunga""",139.0648,-19.5389
"""ETHNICITY""","""SM458472""","""Mayi-Thakurti / Mitakoodi""",140.6895,-19.9469
"""ETHNICITY""","""SM458473""","""Ngawun""",141.9629,-19.8027
"""ETHNICITY""","""SM458475""","""Nguburinji""",139.0358,-18.5336
"""ETHNICITY""","""SM458477""","""Mayi-Yapi""",140.4472,-19.0756
"""ETHNICITY""","""SM458478""","""Mbara""",143.3951,-19.8499
"""ETHNICITY""","""SM458480""","""Waanyi""",137.6209,-18.3132
"""ETHNICITY""","""SM458481""","""Mayi-Kutuna""",139.8963,-19.1208
"""ETHNICITY""","""SM458482""","""Mayi-Kulan""",141.8124,-18.7804
"""ETHNICITY""","""SM458483""","""Mingginda""",139.5527,-18.0225
"""ETHNICITY""","""SM458485""","""Kukatj""",140.3651,-18.1321
"""ETHNICITY""","""SM458486""","""Gundara""",141.8156,-16.0524
"""ETHNICITY""","""SM458487""","""Kunkalanya""",139.288,-23.6377
"""ETHNICITY""","""SM458489""","""Gkuthaarn""",141.1151,-17.3688
"""ETHNICITY""","""SM458491""","""Kurtjar""",141.4176,-16.7473
"""ETHNICITY""","""SM458492""","""Walangama""",141.9347,-17.8857
"""ETHNICITY""","""SM458493""","""Yangkaal""",138.9811,-16.9049
"""ETHNICITY""","""SM458495""","""Rakaya""",140.1372,-23.4243
"""ETHNICITY""","""SM458496""","""Ngulupulu""",139.8176,-24.0564
"""ETHNICITY""","""SM458497""","""Parnkarra""",138.8105,-21.2603
"""ETHNICITY""","""SM458498""","""Dhidhani""",138.2621,-20.4774
"""ETHNICITY""","""SM458499""","""Kapula""",138.5961,-22.1328
"""ETHNICITY""","""SM458500""","""Mayi-Yali""",139.7479,-18.9415
"""ETHNICITY""","""SM458501""","""Marrago""",140.1666,-18.2706
"""ETHNICITY""","""SM458503""","""Jangrala""",138.6827,-17.8514
"""ETHNICITY""","""SM458510""","""Ringu Ringu""",140.2648,-22.8793
"""ETHNICITY""","""SM458511""","""Yalarnnga""",139.7133,-21.8218
"""ETHNICITY""","""SM458512""","""Yanda""",140.7388,-22.0847
"""ETHNICITY""","""SM458513""","""Warrwa""",124.0136,-17.276
"""ETHNICITY""","""SM458615""","""Nyulnyul""",122.7057,-17.028
"""ETHNICITY""","""SM458616""","""Unggumi""",124.8691,-17.0888
"""ETHNICITY""","""SM458617""","""Jawi""",123.2676,-16.4424
"""ETHNICITY""","""SM458618""","""Guwij""",127.0497,-15.2895
"""ETHNICITY""","""SM458619""","""Jugun""",122.445,-17.7866
"""ETHNICITY""","""SM458620""","""Andedja""",126.1281,-17.3486
"""ETHNICITY""","""SM458622""","""Munumburu""",127.5277,-15.2778
"""ETHNICITY""","""SM458623""","""Wolyamidi""",127.3644,-15.6369
"""ETHNICITY""","""SM458626""","""Malngin""",129.3537,-17.2352
"""ETHNICITY""","""SM458628""","""Yiiji""",127.9889,-15.139
"""ETHNICITY""","""SM458629""","""Kuluwarrang""",127.9779,-16.3771
"""ETHNICITY""","""SM458630""","""Jiyil""",130.5394,-17.2171
"""ETHNICITY""","""SM458631""","""Wilawila""",127.0231,-15.078
"""ETHNICITY""","""SM458632""","""Gunin""",127.6671,-14.6268
"""ETHNICITY""","""SM458635""","""Ngumbarl""",122.4915,-17.5152
"""ETHNICITY""","""SM458639""","""Worla""",127.2189,-16.4277
"""ETHNICITY""","""SM458643""","""Julbayi""",122.5361,-18.1967
"""ETHNICITY""","""SM458644""","""Umida""",123.8597,-16.3228
"""ETHNICITY""","""SM458645""","""Bunuba""",125.6052,-17.7247
"""ETHNICITY""","""SM458646""","""Doolboong""",128.4572,-15.0364
"""ETHNICITY""","""SM458647""","""Wawarl""",127.8501,-18.2703
"""ETHNICITY""","""SM458648""","""Ngarnawu""",127.2888,-16.1876
"""ETHNICITY""","""SM458649""","""Yawijibaya""",124.1488,-16.0307
"""ETHNICITY""","""SM458650""","""Marangan""",122.9972,-17.9701
"""ETHNICITY""","""SM458651""","""Winjarumi""",124.2594,-15.3024
"""ETHNICITY""","""SM458655""","""Gooniyandi""",126.179,-18.591
"""ETHNICITY""","""SM458658""","""Bayimbarr""",127.9739,-15.6327
"""ETHNICITY""","""SM458659""","""Giwajbem""",128.2514,-16.3095
"""ETHNICITY""","""SM458665""","""Jabirr Jabirr""",122.5274,-17.2324
"""ETHNICITY""","""SM458666""","""Adnyamathanha""",138.8826,-30.3502
"""ETHNICITY""","""SM458667""","""Pirlatapa""",140.1004,-29.8394
"""ETHNICITY""","""SM458668""","""Wadigali""",141.2096,-29.2608
"""ETHNICITY""","""SM458669""","""Dhirari""",137.7748,-28.5983
"""ETHNICITY""","""SM458670""","""Karenggapa""",142.6689,-29.1757
"""ETHNICITY""","""SM458671""","""Gungadidji""",142.0253,-26.3519
"""ETHNICITY""","""SM458672""","""Dhiraila""",142.2387,-28.0144
"""ETHNICITY""","""SM458673""","""Mambangurra""",141.763,-28.6017
"""ETHNICITY""","""SM458675""","""Wangkumara""",141.8854,-27.5705
"""ETHNICITY""","""SM458677""","""Ngandangara""",143.2389,-26.8235
"""ETHNICITY""","""SM458678""","""Karanya""",139.8671,-24.3855
"""ETHNICITY""","""SM458679""","""Mithaka""",139.7383,-25.273
"""ETHNICITY""","""SM458680""","""Pirriya""",142.4902,-25.4916
"""ETHNICITY""","""SM458682""","""Wadjabangai""",145.8108,-24.1056
"""ETHNICITY""","""SM458683""","""Nukunu""",138.0694,-32.8178
"""ETHNICITY""","""SM458684""","""Maiawali""",141.5875,-23.4192
"""ETHNICITY""","""SM458685""","""Bidjara""",143.0055,-28.3857
"""ETHNICITY""","""SM458686""","""Yandjibara""",145.6109,-24.6563
"""ETHNICITY""","""SM458687""","""Nhirrpi""",140.8402,-26.9553
"""ETHNICITY""","""SM458688""","""Matja""",139.9625,-27.3228
"""ETHNICITY""","""SM458689""","""Ngananhina""",140.9601,-26.3392
"""ETHNICITY""","""SM458690""","""Marunuda""",139.5024,-24.938
"""ETHNICITY""","""SM458691""","""Midlaliri""",135.3838,-29.1867
"""ETHNICITY""","""SM458692""","""Mikiri-nganha""",137.1439,-25.7302
"""ETHNICITY""","""SM458693""","""Wangkakupa""",136.1604,-28.9143
"""ETHNICITY""","""SM458694""","""Piltapalta""",136.0259,-27.7222
"""ETHNICITY""","""SM458695""","""Wangkatyaka""",137.5855,-27.4945
"""ETHNICITY""","""SM458696""","""Wailpi""",138.583,-30.9484
"""ETHNICITY""","""SM458697""","""Yarrumada""",143.8487,-25.9743
"""ETHNICITY""","""SM458698""","""Minkabari""",142.6017,-28.8731
"""ETHNICITY""","""SM458702""","""Malintji""",142.9529,-23.5345
"""ETHNICITY""","""SM458705""","""Ngurunta""",140.4829,-30.7332
"""ETHNICITY""","""SM458706""","""Parlpakurnu""",143.0399,-26.2572
"""ETHNICITY""","""SM458710""","""Yadliawara""",139.8041,-31.0978
"""ETHNICITY""","""SM458712""","""Malyangapa""",141.5673,-30.5562
"""ETHNICITY""","""SM458714""","""Kuwema""",130.4251,-12.8574
"""ETHNICITY""","""SM458717""","""Marri Ngarr""",129.8507,-14.2107
"""ETHNICITY""","""SM458724""","""Pungupungu""",130.4467,-13.3773
"""ETHNICITY""","""SM458727""","""Marra""",135.4116,-15.0413
"""ETHNICITY""","""SM458732""","""Dhuwaya""",136.8701,-12.2661
"""ETHNICITY""","""SM458759""","""Matngala""",130.4336,-13.7886
"""ETHNICITY""","""SM458760""","""Ngarnka""",134.8263,-16.4517
"""ETHNICITY""","""SM458768""","""Maranunggu""",130.2716,-13.7585
"""ETHNICITY""","""SM458777""","""Binbinka""",136.0457,-16.3614
"""ETHNICITY""","""SM458780""","""Kungarakany""",130.8252,-13.2333
"""ETHNICITY""","""SM458792""","""Balamumu""",136.97,-12.96
"""ETHNICITY""","""SM458793""","""Emmi""",130.1162,-13.5168
"""ETHNICITY""","""SM458795""","""Walu""",137.0277,-15.7212
"""ETHNICITY""","""SM458797""","""Garrwa^""",137.2738,-16.8568
"""ETHNICITY""","""SM458799""","""NGAN'GI""",130.3643,-14.2284
"""ETHNICITY""","""SM458800""","""Murrinh-kura""",129.9465,-14.7159
"""ETHNICITY""","""SM458801""","""Murrinhdiminin""",129.8169,-14.4051
"""ETHNICITY""","""SM458802""","""Maramanindji""",130.4182,-13.9706
"""ETHNICITY""","""SM458803""","""Ngan'gimerri""",130.6119,-14.0046
"""ETHNICITY""","""SM458804""","""Marri Tjevin""",129.8491,-13.8928
"""ETHNICITY""","""SM458805""","""Marri Amu""",129.81,-13.8117
"""ETHNICITY""","""SM458806""","""Magati Ke""",129.7153,-14.0876
"""ETHNICITY""","""SM458807""","""Mariyedi""",130.0513,-13.721
"""ETHNICITY""","""SM458812""","""Kerniyn'mi""",133.5851,-13.6537
"""ETHNICITY""","""SM458813""","""Ngen'giwumirri""",130.4613,-14.2456
"""ETHNICITY""","""SM458815""","""Kundedjnjenghmi""",133.4295,-12.6788
"""ETHNICITY""","""SM458819""","""Galduyh""",134.3889,-13.5656
"""ETHNICITY""","""SM458820""","""Letpurrirt""",132.2538,-14.1553
"""ETHNICITY""","""SM458821""","""Ngarlahmi""",132.36,-14.0884
"""ETHNICITY""","""SM458822""","""Ngorrkgowo""",131.678,-13.4518
"""ETHNICITY""","""SM458823""","""Ngardawuli""",131.9323,-11.2898
"""ETHNICITY""","""SM458824""","""Urrirrk""",132.6487,-11.9177
"""ETHNICITY""","""SM458825""","""Wurdang""",131.9235,-11.2871
"""ETHNICITY""","""SM458826""","""Gidjurra""",132.9372,-12.1328
"""ETHNICITY""","""SM458827""","""Manangkarri""",133.1725,-11.5555
"""ETHNICITY""","""SM458828""","""Ilgar""",132.9074,-11.0709
"""ETHNICITY""","""SM458829""","""Burdinmanduwij""",131.9291,-11.3103
"""ETHNICITY""","""SM458830""","""Mukngirru""",130.5375,-12.9276
"""ETHNICITY""","""SM458831""","""Ngaliwurru""",130.5423,-16.0726
"""ETHNICITY""","""SM458832""","""Gun-narda""",134.6619,-12.1279
"""ETHNICITY""","""SM458833""","""Gun-narta""",134.4884,-12.1071
"""ETHNICITY""","""SM458834""","""Dhangu""",136.6073,-12.427
"""ETHNICITY""","""SM458840""","""Dhuwala""",135.9581,-12.654
"""ETHNICITY""","""SM458843""","""Gumadir""",133.5636,-12.4811
"""ETHNICITY""","""SM458844""","""Djangu""",136.4213,-12.1474
"""ETHNICITY""","""SM458853""","""Nhangu""",135.7022,-11.8532
"""ETHNICITY""","""SM458857""","""MARRANJ""",130.0737,-13.6528
"""ETHNICITY""","""SM458862""","""Muralidban""",134.1824,-12.2412
"""ETHNICITY""","""SM458864""","""Wandangbag""",132.9782,-12.3127
"""ETHNICITY""","""SM458865""","""Gonbudj""",132.1565,-12.4534
"""ETHNICITY""","""SM458867""","""Kiyuk""",130.0535,-13.1682
"""ETHNICITY""","""SM458870""","""Ngalarrunga""",133.1973,-15.9009
"""ETHNICITY""","""SM458873""","""Yunggor""",130.4134,-13.5973
"""ETHNICITY""","""SM458874""","""Nungali""",130.8571,-15.5902
"""ETHNICITY""","""SM458876""","""Wulwulam""",132.0546,-13.6417
"""ETHNICITY""","""SM458877""","""Kamu""",130.7785,-13.6126
"""ETHNICITY""","""SM458879""","""Bilinarra""",130.745,-16.9669
"""ETHNICITY""","""SM458880""","""Uwinymil""",131.7755,-13.3115
"""ETHNICITY""","""SM458881""","""Iwaidja""",132.6962,-11.6129
"""ETHNICITY""","""SM458882""","""Ngaduk""",132.596,-12.2117
"""ETHNICITY""","""SM458883""","""Ngomburr""",132.1296,-12.7936
"""ETHNICITY""","""SM458884""","""Limilngan""",131.724,-12.5256
"""ETHNICITY""","""SM458885""","""Bugurnidja""",132.7021,-12.7659
"""ETHNICITY""","""SM458886""","""Mbukarla""",132.3666,-12.983
"""ETHNICITY""","""SM458887""","""Mayali""",132.4537,-14.0803
"""ETHNICITY""","""SM458892""","""Wada""",132.5637,-12.4699
"""ETHNICITY""","""SM458894""","""Mengerrdji""",133.85,-12.59
"""ETHNICITY""","""SM458894""","""Mengerrdji""",133.0238,-12.351
"""ETHNICITY""","""SM458895""","""Erre""",133.0652,-12.4261
"""ETHNICITY""","""SM458899""","""Menthe""",129.9207,-13.6377
"""ETHNICITY""","""SM458900""","""Mawng""",133.364,-11.8139
"""ETHNICITY""","""SM458901""","""Kunwinjku""",134.0414,-12.2677
"""ETHNICITY""","""SM458901""","""Kunwinjku""",134.12,-12.43
"""ETHNICITY""","""SM458901""","""Kunwinjku""",133.4827,-12.1735
"""ETHNICITY""","""SM458902""","""Kunbarlang""",133.8939,-11.9322
"""ETHNICITY""","""SM458903""","""Marrithiyel^""",130.0129,-13.8346
"""ETHNICITY""","""SM458904""","""Kune""",134.3866,-12.398
"""ETHNICITY""","""SM458905""","""Kundjeyhmi""",132.8746,-12.9259
"""ETHNICITY""","""SM458906""","""Yan-nhangu""",135.2364,-12.0077
"""ETHNICITY""","""SM458907""","""Ndjébbana""",134.2744,-12.1555
"""ETHNICITY""","""SM458908""","""Gurr-goni""",134.2867,-12.2284
"""ETHNICITY""","""SM458911""","""Ngan'gikurunggurr""",130.1037,-14.1856
"""ETHNICITY""","""SM459018""","""Marridan""",130.1768,-13.9993
"""ETHNICITY""","""SM459019""","""Ngandi""",134.9064,-14.0086
"""ETHNICITY""","""SM459026""","""Wilingura""",135.9307,-15.7086
"""ETHNICITY""","""SM459029""","""Broome Pearling Lugger Pidgin""",122.2989,-17.93
"""ETHNICITY""","""SM459033""","""Warki""",138.8509,-35.46
"""ETHNICITY""","""SM459034""","""Ngawadj""",140.2256,-34.2245
"""ETHNICITY""","""SM459035""","""Yirawirung""",140.5328,-34.2671
"""ETHNICITY""","""SM459036""","""Bungandidj^""",140.5117,-37.2253
"""ETHNICITY""","""SM459038""","""Bindjali / Bodaruwitj""",140.4916,-36.4229
"""ETHNICITY""","""SM459039""","""Mardidjali""",141.6431,-36.9678
"""ETHNICITY""","""SM459040""","""Ngintait""",141.1084,-34.373
"""ETHNICITY""","""SM459041""","""Yuyu""",140.9993,-34.0988
"""ETHNICITY""","""SM459043""","""Djadjala""",141.6828,-35.5605
"""ETHNICITY""","""SM459045""","""Jari Jari""",141.7283,-34.7661
"""ETHNICITY""","""SM459046""","""Keerray Woorroong^""",142.8801,-38.0398
"""ETHNICITY""","""SM459047""","""Knenknenwurrung""",142.8594,-37.0667
"""ETHNICITY""","""SM459048""","""Wadawurrung""",143.9212,-37.8382
"""ETHNICITY""","""SM459049""","""Portaulun""",139.2043,-35.3517
"""ETHNICITY""","""SM459050""","""Gulidjan""",143.6956,-38.2282
"""ETHNICITY""","""SM459052""","""Dja Dja Wurrung""",143.6749,-36.7956
"""ETHNICITY""","""SM459054""","""Weki Weki""",143.3622,-35.0367
"""ETHNICITY""","""SM459055""","""Taungurung""",145.4797,-37.0316
"""ETHNICITY""","""SM459056""","""Jabulajabula / Yabula Yabula""",145.1071,-35.711
"""ETHNICITY""","""SM459057""","""Brataualung""",146.4478,-38.7158
"""ETHNICITY""","""SM459058""","""Ngaralda""",139.2284,-35.0189
"""ETHNICITY""","""SM459060""","""Brayakaulung""",146.5796,-37.8725
"""ETHNICITY""","""SM459061""","""Tatungalung""",147.4409,-38.0876
"""ETHNICITY""","""SM459062""","""Gundungerre / Yaithmathang""",147.5219,-36.7236
"""ETHNICITY""","""SM459063""","""Brabralung""",147.3284,-37.4986
"""ETHNICITY""","""SM459064""","""Krauatungalang""",148.3379,-37.5932
"""ETHNICITY""","""SM459065""","""Bidawal""",149.053,-37.3831
"""ETHNICITY""","""SM459066""","""Peramangk""",138.8922,-34.8626
"""ETHNICITY""","""SM459068""","""Dyirringañ""",149.7216,-36.6938
"""ETHNICITY""","""SM459069""","""Thawa""",149.5988,-37.1671
"""ETHNICITY""","""SM459070""","""Dhurga""",150.0947,-35.6191
"""ETHNICITY""","""SM459071""","""Walbunja""",149.8854,-35.8239
"""ETHNICITY""","""SM459073""","""Dharamba""",150.3412,-35.151
"""ETHNICITY""","""SM459076""","""Ngangaruku""",139.4514,-34.8315
"""ETHNICITY""","""SM459077""","""Gundungurra / Gandangara""",149.7245,-34.3976
"""ETHNICITY""","""SM459078""","""Eora""",151.1755,-33.7777
"""ETHNICITY""","""SM459079""","""Kuringgai""",151.3342,-33.4065
"""ETHNICITY""","""SM459080""","""Wanarruwa""",150.9248,-32.2396
"""ETHNICITY""","""SM459081""","""Dharug / Darug""",150.0484,-33.8896
"""ETHNICITY""","""SM459082""","""Darkinyung""",150.8287,-33.0351
"""ETHNICITY""","""SM459083""","""Awabakal""",151.5267,-33.0551
"""ETHNICITY""","""SM459084""","""Ngayawang""",139.5016,-34.4033
"""ETHNICITY""","""SM459085""","""Buibadjali""",142.4199,-35.7149
"""ETHNICITY""","""SM459086""","""Gadubanud""",143.644,-38.6182
"""ETHNICITY""","""SM459088""","""Djargurd Wurrong""",143.2568,-38.1754
"""ETHNICITY""","""SM459089""","""Gaiwurrung""",142.3483,-38.0241
"""ETHNICITY""","""SM459090""","""Koornkopanoot""",142.329,-38.1699
"""ETHNICITY""","""SM459092""","""Bi:gwurrung""",142.2743,-38.2938
"""ETHNICITY""","""SM459095""","""Wirngilgnad dhalinanong""",143.0211,-38.4882
"""ETHNICITY""","""SM459096""","""Wulluwurrung""",141.6342,-37.8432
"""ETHNICITY""","""SM459098""","""Ngurai-illamwurrung""",145.0817,-36.4728
"""ETHNICITY""","""SM459099""","""Jagwadjali""",142.6847,-36.3216
"""ETHNICITY""","""SM459100""","""Biwadjali""",141.7857,-36.3059
"""ETHNICITY""","""SM459101""","""Pirtpirtwurrung""",142.7988,-37.4139
"""ETHNICITY""","""SM459102""","""Nundadjali""",141.8005,-37.3893
"""ETHNICITY""","""SM459103""","""Wotjobaluk""",142.9996,-35.7241
"""ETHNICITY""","""SM459104""","""Waywurru / Pallanganmiddang""",146.3075,-36.2298
"""ETHNICITY""","""SM459105""","""Ngarkat""",140.3522,-35.3611
"""ETHNICITY""","""SM459106""","""Minjambuta""",146.6342,-36.8102
"""ETHNICITY""","""SM459112""","""Hawkesbury River - Broken Bay language""",151.219,-33.5057
"""ETHNICITY""","""SM459116""","""Northern Tasmanian""",146.0336,-41.3251
"""ETHNICITY""","""SM459117""","""South-western Tasmanian""",146.0713,-43.4004
"""ETHNICITY""","""SM459118""","""Robbins Island Tasmanian""",144.9557,-40.667
"""ETHNICITY""","""SM459119""","""Circular Head Tasmanian""",145.3737,-40.8568
"""ETHNICITY""","""SM459120""","""Port Sorell Tasmanian""",146.5681,-41.2755
"""ETHNICITY""","""SM459121""","""Piper River Tasmanian""",147.4024,-41.1358
"""ETHNICITY""","""SM459122""","""Little Swanport Tasmanian""",147.9565,-42.4406
"""ETHNICITY""","""SM459124""","""Oyster Bay Tasmanian""",147.7687,-42.5036
"""ETHNICITY""","""SM459125""","""North-western Tasmanian""",144.8721,-41.2456
"""ETHNICITY""","""SM459126""","""North Midlands Tasmanian""",147.1881,-41.6677
"""ETHNICITY""","""SM459127""","""Macquarie Harbour Tasmanian""",145.3374,-42.4761
"""ETHNICITY""","""SM459128""","""Ben Lomond""",147.8021,-41.5164
"""ETHNICITY""","""SM459129""","""Big River Tasmanian""",146.7589,-42.4251
"""ETHNICITY""","""SM459130""","""Cape Portland Tasmanian""",148.0593,-41.0825
"""ETHNICITY""","""SM459131""","""Watjanti""",114.688,-28.1005
"""ETHNICITY""","""SM459132""","""Thaagurda""",114.7991,-27.1697
"""ETHNICITY""","""SM459134""","""Buluguda""",113.8053,-26.057
"""ETHNICITY""","""SM459135""","""Malgana""",114.47,-26.58
"""ETHNICITY""","""SM459135""","""Malgana""",114.3835,-26.3669
"""ETHNICITY""","""SM459136""","""Tharrkari""",114.962,-23.7565
"""ETHNICITY""","""SM459137""","""Warriyangga""",115.772,-24.6297
"""ETHNICITY""","""SM459138""","""Bayungu""",113.9521,-23.2095
"""ETHNICITY""","""SM459139""","""Burduna""",115.1152,-23.0479
"""ETHNICITY""","""SM459140""","""Thiin""",116.6801,-23.7116
"""ETHNICITY""","""SM459141""","""Nhuwala""",115.686,-21.5388
"""ETHNICITY""","""SM459143""","""Jurruru""",116.9072,-23.232
"""ETHNICITY""","""SM459144""","""Pinikura""",116.3728,-23.0306
"""ETHNICITY""","""SM459145""","""Yindjibarndi""",117.8682,-21.7377
"""ETHNICITY""","""SM459146""","""Ngarla""",119.7052,-20.2632
"""ETHNICITY""","""SM459149""","""Janadjina""",118.2674,-24.7355
"""ETHNICITY""","""SM459150""","""Watjanmay""",119.9874,-30.4293
"""ETHNICITY""","""SM459151""","""Southern Yingkarta""",114.9369,-25.706
"""ETHNICITY""","""SM459152""","""Yapurarra""",116.6868,-20.6715
"""ETHNICITY""","""SM459154""","""Jadira""",116.1885,-21.8455
"""ETHNICITY""","""SM459157""","""Nokaan""",115.168,-27.2434
"""ETHNICITY""","""SM459175""","""Wuthathi""",143.0671,-12.0221
"""ETHNICITY""","""SM459176""","""Koko Kai-kai""",145.4506,-16.2473
"""ETHNICITY""","""SM459177""","""Uw Oykangand""",142.0212,-15.5997
"""ETHNICITY""","""SM459179""","""Kuku Kulunggur""",145.3437,-16.4324
"""ETHNICITY""","""SM459180""","""Kuku Wakura""",144.2164,-16.6701
"""ETHNICITY""","""SM459181""","""Djabugay / Tjapukai^""",145.5085,-16.7372
"""ETHNICITY""","""SM459182""","""Areba""",142.2228,-17.0096
"""ETHNICITY""","""SM459184""","""Kuku Djangun / Djungan""",144.9688,-17.1059
"""ETHNICITY""","""SM459186""","""Bulway""",145.5624,-17.0045
"""ETHNICITY""","""SM459187""","""Yirrgay""",145.7334,-16.9412
"""ETHNICITY""","""SM459190""","""Gunggay""",145.9148,-16.9618
"""ETHNICITY""","""SM459191""","""Mbabaram""",145.0777,-17.265
"""ETHNICITY""","""SM459193""","""Yidinj^""",145.7656,-17.0871
"""ETHNICITY""","""SM459194""","""Waribarra Mamu""",145.7718,-17.5048
"""ETHNICITY""","""SM459195""","""Madjay""",145.857,-17.263
"""ETHNICITY""","""SM459196""","""Luthigh""",142.1165,-11.9285
"""ETHNICITY""","""SM459198""","""DYIRBAL / JIRRBAL""",145.6613,-17.7402
"""ETHNICITY""","""SM459199""","""Djiru""",146.0521,-17.9072
"""ETHNICITY""","""SM459200""","""Tagalaka""",142.9612,-18.1973
